id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,Term_Length,Length_Type,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
1057001,TX,INDIVIDUAL,3 years,,B,RENT,12/11/2021,2/14/2021,10/13/2021,Charged Off,11/13/2021,1288555,small business,B4,60,months,Source Verified,70000.00,0.01,673.72,0.12,30000.00,14.00,17179.00
1063778,TX,INDIVIDUAL,1 year,Bentall Kennedy,D,RENT,12/11/2021,7/12/2021,2/12/2021,Charged Off,3/12/2021,1296342,small business,D1,36,months,Verified,110000.00,0.22,529.51,0.16,15000.00,24.00,1873.00
1061515,TX,INDIVIDUAL,10+ years,Indsoft,C,RENT,12/11/2021,4/16/2021,6/14/2021,Fully Paid,7/14/2021,1293518,small business,C2,60,months,Verified,90000.00,0.19,702.26,0.14,30000.00,40.00,38700.00
1051045,SD,INDIVIDUAL,5 years,United Parcel Service,D,OWN,12/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,1282508,small business,D2,60,months,Source Verified,50000.00,0.06,187.95,0.17,7600.00,27.00,9923.00
1051953,CO,INDIVIDUAL,2 years,Adams County Human Services Department,B,RENT,12/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,1283471,small business,B4,60,months,Source Verified,42336.00,0.10,194.26,0.12,10000.00,16.00,10285.00
1053622,TX,INDIVIDUAL,4 years,,D,RENT,12/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,1285216,small business,D4,60,months,Source Verified,43000.00,0.05,354.84,0.18,14100.00,15.00,18790.00
1060865,OR,INDIVIDUAL,10+ years,Daimler Trucks North America,E,MORTGAGE,12/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,1292832,small business,E2,60,months,Verified,140000.00,0.04,572.36,0.19,35000.00,39.00,29801.00
1056914,NY,INDIVIDUAL,3 years,Northwestern Mutual,D,RENT,12/11/2021,5/16/2021,11/14/2021,Fully Paid,12/14/2021,1288468,small business,D3,36,months,Source Verified,80000.00,0.06,357.88,0.17,10000.00,9.00,12878.00
1061003,NY,INDIVIDUAL,10+ years,New York Roofing co,C,RENT,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1292586,small business,C4,36,months,Source Verified,55000.00,0.01,347.98,0.15,10000.00,26.00,12527.00
1060527,MN,INDIVIDUAL,2 years,Exsilen USA,A,MORTGAGE,12/11/2021,9/13/2021,8/13/2021,Fully Paid,9/13/2021,1292287,small business,A3,36,months,Not Verified,65000.00,0.09,311.11,0.08,10000.00,25.00,10945.00
1052346,IL,INDIVIDUAL,7 years,St.Bernard Hospital,D,RENT,12/11/2021,4/16/2021,9/15/2021,Charged Off,10/15/2021,1283902,small business,D5,60,months,Verified,70000.00,0.18,510.60,0.18,20000.00,18.00,22977.00
1054397,NY,INDIVIDUAL,7 years,NY Dept of Sanitation,E,RENT,12/11/2021,4/16/2021,12/14/2021,Fully Paid,1/14/2022,1286027,small business,E2,36,months,Verified,80000.00,0.03,161.36,0.19,4400.00,13.00,5809.00
1060427,FL,INDIVIDUAL,10+ years,Cvs pharmacy,C,MORTGAGE,12/11/2021,4/15/2021,3/15/2021,Fully Paid,4/15/2021,1292182,small business,C5,60,months,Verified,150000.00,0.06,386.93,0.16,25000.00,51.00,22192.00
1060036,CA,INDIVIDUAL,2 years,ValleyCare Health System,A,MORTGAGE,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1291666,small business,A1,36,months,Verified,120000.00,0.09,517.41,0.06,17000.00,27.00,18627.00
1059843,AR,INDIVIDUAL,8 years,Inviting Company,C,RENT,12/11/2021,4/15/2021,2/12/2021,Fully Paid,3/12/2021,1291476,small business,C1,36,months,Not Verified,35100.00,0.06,33.94,0.13,1000.00,17.00,1018.00
1059522,DC,INDIVIDUAL,1 year,Coldwell Banker Residential Brokerage,B,RENT,12/11/2021,6/14/2021,1/14/2021,Charged Off,2/14/2021,1291347,small business,B3,36,months,Not Verified,37000.00,0.07,198.46,0.12,6000.00,9.00,5250.00
1057384,CT,INDIVIDUAL,2 years,Pierpont Securities,A,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1288940,small business,A2,36,months,Verified,120000.00,0.06,982.52,0.07,32000.00,23.00,35371.00
1059186,IL,INDIVIDUAL,2 years,,C,RENT,12/11/2021,7/12/2021,7/12/2021,Fully Paid,8/12/2021,1290787,small business,C2,36,months,Not Verified,42000.00,0.11,240.17,0.14,7000.00,19.00,7486.00
1054453,IL,INDIVIDUAL,< 1 year,Passages Hospice,A,MORTGAGE,12/11/2021,5/16/2021,2/14/2021,Charged Off,3/14/2021,1286084,small business,A4,36,months,Source Verified,66000.00,0.08,156.46,0.08,5000.00,20.00,4063.00
1058830,CA,INDIVIDUAL,3 years,self,A,MORTGAGE,12/11/2021,12/14/2021,1/15/2021,Fully Paid,2/15/2021,1290408,small business,A5,36,months,Not Verified,62000.00,0.13,127.02,0.09,4000.00,13.00,4572.00
1058792,GA,INDIVIDUAL,2 years,,D,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1279067,small business,D3,36,months,Source Verified,48000.00,0.01,241.57,0.17,6750.00,9.00,8696.00
1058082,FL,INDIVIDUAL,10+ years,Jacksonville Sheriff's Office,E,MORTGAGE,12/11/2021,10/15/2021,9/13/2021,Charged Off,10/13/2021,1289658,small business,E5,60,months,Verified,110000.00,0.23,487.24,0.20,30000.00,60.00,12390.00
93277,MA,INDIVIDUAL,< 1 year,,B,MORTGAGE,7/7/2021,7/10/2021,7/10/2021,Fully Paid,8/10/2021,93254,small business,B1,36,months,Not Verified,25000.00,0.15,94.98,0.09,3000.00,13.00,3419.00
102376,NY,INDIVIDUAL,2 years,Institute for Mind/Body Research and Education,C,RENT,7/7/2021,6/10/2021,6/10/2021,Fully Paid,7/10/2021,95212,small business,C2,36,months,Not Verified,48000.00,0.04,813.65,0.11,25000.00,12.00,29270.00
101579,CO,INDIVIDUAL,< 1 year,RoadNarrows Robotics,C,RENT,7/7/2021,10/10/2021,7/10/2021,Fully Paid,8/10/2021,100083,small business,C1,36,months,Not Verified,27376.00,0.11,323.98,0.10,10000.00,4.00,11663.00
107136,FL,INDIVIDUAL,3 years,Zensah Company,C,RENT,7/7/2021,7/7/2021,4/8/2021,Fully Paid,5/8/2021,107130,small business,C2,36,months,Not Verified,60000.00,0.17,398.69,0.11,12250.00,24.00,13129.00
118523,GA,INDIVIDUAL,9 years,Universal Advertising,F,MORTGAGE,8/7/2021,5/16/2021,2/9/2021,Charged Off,3/9/2021,118519,small business,F1,36,months,Not Verified,213000.00,0.06,225.37,0.15,6500.00,28.00,4054.00
178977,NJ,INDIVIDUAL,4 years,borgata casino,B,MORTGAGE,1/8/2021,5/16/2021,10/8/2021,Charged Off,11/8/2021,175577,small business,B4,36,months,Not Verified,75000.00,0.17,802.47,0.10,25000.00,55.00,7222.00
157169,FL,INDIVIDUAL,10+ years,SmartProperties.org Construction,B,MORTGAGE,11/7/2021,5/16/2021,12/8/2021,Charged Off,1/8/2022,157162,small business,B2,36,months,Not Verified,616000.00,0.04,795.11,0.09,25000.00,43.00,10361.00
226780,CA,INDIVIDUAL,10+ years,"Stonebrook Studio, Inc. own business",C,MORTGAGE,1/8/2021,5/16/2021,6/9/2021,Charged Off,7/9/2021,226351,small business,C1,36,months,Not Verified,80000.00,0.08,365.51,0.11,11200.00,14.00,4786.00
171220,NC,INDIVIDUAL,< 1 year,,C,MORTGAGE,12/7/2021,5/16/2021,3/9/2021,Charged Off,4/9/2021,170849,small business,C5,36,months,Not Verified,96000.00,0.18,659.91,0.12,20000.00,8.00,18930.00
203532,TX,INDIVIDUAL,< 1 year,Houston Electric,D,MORTGAGE,1/8/2021,12/9/2021,6/8/2021,Charged Off,7/8/2021,203522,small business,D1,36,months,Not Verified,48000.00,0.01,701.12,0.12,21000.00,4.00,3505.00
256021,FL,INDIVIDUAL,2 years,Just 12345 Store Corp,D,MORTGAGE,3/8/2021,6/9/2021,10/8/2021,Charged Off,11/8/2021,255853,small business,D1,36,months,Not Verified,120000.00,0.06,820.91,0.13,24500.00,29.00,5103.00
176995,CO,INDIVIDUAL,1 year,Xanadu Jet Management,E,MORTGAGE,12/7/2021,12/9/2021,2/9/2021,Charged Off,3/9/2021,176989,small business,E4,36,months,Not Verified,80000.00,0.21,859.07,0.14,25000.00,18.00,12771.00
127472,NC,INDIVIDUAL,< 1 year,,F,MORTGAGE,9/7/2021,5/16/2021,3/9/2021,Charged Off,4/9/2021,127460,small business,F1,36,months,Not Verified,96000.00,0.17,73.68,0.15,2125.00,9.00,2580.00
123230,MA,INDIVIDUAL,< 1 year,Tripolitan Films,C,OWN,8/7/2021,4/16/2021,3/8/2021,Charged Off,4/8/2021,80353,small business,C5,36,months,Not Verified,15000.00,0.12,104.76,0.12,3175.00,17.00,628.00
220873,TX,INDIVIDUAL,10+ years,Kaanapali Investments,D,OWN,1/8/2021,12/9/2021,7/9/2021,Charged Off,8/9/2021,220762,small business,D4,36,months,Not Verified,120000.00,0.06,338.39,0.13,10000.00,16.00,5233.00
249699,WA,INDIVIDUAL,10+ years,john's painting,B,RENT,2/8/2021,5/10/2021,12/9/2021,Charged Off,1/9/2022,249616,small business,B2,36,months,Not Verified,26000.00,0.09,644.71,0.10,20050.00,20.00,14566.00
123228,NY,INDIVIDUAL,< 1 year,UDFI,B,RENT,9/7/2021,5/16/2021,5/9/2021,Charged Off,6/9/2021,120995,small business,B4,36,months,Not Verified,96000.00,0.03,642.02,0.10,20000.00,8.00,12838.00
184296,NY,INDIVIDUAL,1 year,Amadeus Home Music School,B,RENT,12/7/2021,5/16/2021,6/9/2021,Charged Off,7/9/2021,184146,small business,B3,36,months,Not Verified,100000.00,0.02,798.84,0.09,25000.00,15.00,12982.00
260324,FL,INDIVIDUAL,5 years,Self Employed,D,RENT,2/8/2021,2/11/2021,9/10/2021,Charged Off,10/10/2021,258924,small business,D4,36,months,Not Verified,71600.00,0.03,339.60,0.14,10000.00,6.00,10299.00
136491,MD,INDIVIDUAL,< 1 year,,D,RENT,10/7/2021,3/15/2021,7/9/2021,Charged Off,8/9/2021,136485,small business,D2,36,months,Not Verified,10000.00,0.00,166.48,0.12,5000.00,8.00,2477.00
200805,CA,INDIVIDUAL,2 years,First Federal Bank of California,E,RENT,1/8/2021,10/9/2021,11/8/2021,Charged Off,12/8/2021,200788,small business,E1,36,months,Not Verified,38000.00,0.21,170.72,0.14,5000.00,21.00,1879.00
187671,CA,INDIVIDUAL,< 1 year,"Sundance Technology, Inc",E,RENT,12/7/2021,10/9/2021,10/8/2021,Charged Off,11/8/2021,187665,small business,E5,36,months,Not Verified,87000.00,0.06,862.97,0.15,25000.00,12.00,8655.00
862434,CA,INDIVIDUAL,5 years,XO Communications,A,MORTGAGE,8/11/2021,8/13/2021,11/12/2021,Charged Off,12/12/2021,1075473,small business,A5,36,months,Not Verified,75000.00,0.05,473.45,0.08,15000.00,28.00,7172.00
552334,CA,INDIVIDUAL,< 1 year,Qhi Group USA,A,MORTGAGE,7/10/2021,5/16/2021,10/12/2021,Charged Off,11/12/2021,711732,small business,A3,36,months,Not Verified,135000.00,0.08,309.42,0.07,10000.00,18.00,8044.00
362393,OH,INDIVIDUAL,7 years,"Pfizer, Inc.",A,MORTGAGE,12/8/2021,1/12/2021,9/11/2021,Charged Off,10/11/2021,371666,small business,A5,36,months,Not Verified,90000.00,0.09,425.30,0.09,18000.00,36.00,13972.00
808311,NY,INDIVIDUAL,4 years,avery consulting,A,MORTGAGE,7/11/2021,5/16/2021,9/11/2021,Charged Off,10/11/2021,1015033,small business,A3,36,months,Not Verified,98400.00,0.08,260.88,0.07,8450.00,30.00,8547.00
832861,NJ,INDIVIDUAL,6 years,Landrys rest corp,A,MORTGAGE,8/11/2021,5/16/2021,11/13/2021,Charged Off,12/13/2021,1042362,small business,A2,36,months,Not Verified,63000.00,0.04,79.09,0.06,2600.00,27.00,2135.00
786376,NV,INDIVIDUAL,10+ years,Clark County Schools District,B,MORTGAGE,6/11/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,989760,small business,B4,36,months,Not Verified,69600.00,0.08,230.80,0.11,7000.00,24.00,230.00
831169,MA,INDIVIDUAL,3 years,Medfield Dance Academy,B,MORTGAGE,8/11/2021,7/13/2021,3/13/2021,Charged Off,4/13/2021,1040375,small business,B2,36,months,Not Verified,42000.00,0.15,358.00,0.11,11000.00,28.00,6448.00
361356,DE,INDIVIDUAL,3 years,Self Employed,B,MORTGAGE,11/8/2021,5/16/2021,3/9/2021,Charged Off,4/9/2021,369771,small business,B5,36,months,Not Verified,86000.00,0.14,823.93,0.11,25000.00,45.00,2837.00
739006,TX,INDIVIDUAL,4 years,baker hughes,B,MORTGAGE,4/11/2021,7/13/2021,2/13/2021,Charged Off,3/13/2021,936522,small business,B1,36,months,Not Verified,50000.00,0.04,369.08,0.10,11500.00,5.00,8041.00
870710,AZ,INDIVIDUAL,6 years,,B,MORTGAGE,9/11/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,1084730,small business,B4,36,months,Not Verified,18000.00,0.03,72.54,0.11,2200.00,4.00,304.00
359903,CA,INDIVIDUAL,< 1 year,,B,MORTGAGE,11/8/2021,5/16/2021,8/9/2021,Charged Off,9/9/2021,367369,small business,B1,36,months,Not Verified,100000.00,0.08,485.42,0.10,15000.00,19.00,4360.00
506684,GA,INDIVIDUAL,10+ years,New Covenant Fellowship Christian Ch.,B,MORTGAGE,4/10/2021,5/16/2021,10/11/2021,Charged Off,11/11/2021,653310,small business,B1,36,months,Not Verified,35000.00,0.08,46.71,0.10,1450.00,24.00,1186.00
486607,MI,INDIVIDUAL,10+ years,Complet Computer Solutions,B,MORTGAGE,2/10/2021,5/16/2021,12/10/2021,Charged Off,1/10/2022,620172,small business,B5,36,months,Not Verified,72000.00,0.18,493.67,0.11,15000.00,34.00,2822.00
498079,UT,INDIVIDUAL,4 years,Digital Technologies International,B,MORTGAGE,4/10/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,638665,small business,B2,36,months,Not Verified,90000.00,0.01,777.24,0.10,24000.00,32.00,14768.00
585745,OK,INDIVIDUAL,< 1 year,I Care Body Works,B,MORTGAGE,9/10/2021,8/13/2021,4/13/2021,Charged Off,5/13/2021,752549,small business,B2,36,months,Not Verified,45760.00,0.19,473.00,0.11,14500.00,10.00,13978.00
405415,NJ,INDIVIDUAL,1 year,NJM Insurance Group,B,MORTGAGE,6/9/2021,5/16/2021,10/10/2021,Charged Off,11/10/2021,453151,small business,B4,36,months,Not Verified,48100.00,0.11,663.28,0.12,20000.00,42.00,10611.00
576966,MI,INDIVIDUAL,3 years,JP Morgan Chase,B,MORTGAGE,9/10/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,741978,small business,B5,36,months,Not Verified,57000.00,0.16,397.77,0.12,12000.00,28.00,11680.00
490650,MD,INDIVIDUAL,7 years,,C,MORTGAGE,3/10/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,626605,small business,C3,36,months,Not Verified,98000.00,0.19,610.64,0.13,18000.00,21.00,12823.00
382651,AK,INDIVIDUAL,8 years,Arctic Transportation Services,C,MORTGAGE,3/9/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,412298,small business,C1,36,months,Not Verified,85000.00,0.19,312.08,0.13,9325.00,41.00,5546.00
479629,KY,INDIVIDUAL,10+ years,United States Army,C,MORTGAGE,2/10/2021,4/12/2021,11/11/2021,Charged Off,12/11/2021,609465,small business,C2,36,months,Not Verified,140000.00,0.09,674.90,0.13,20000.00,33.00,14694.00
721594,CA,INDIVIDUAL,9 years,Heald College,C,MORTGAGE,4/11/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,916228,small business,C1,36,months,Not Verified,55200.00,0.20,218.02,0.13,6500.00,49.00,1737.00
488607,FL,INDIVIDUAL,3 years,bbva compass bank,C,MORTGAGE,3/10/2021,5/16/2021,8/10/2021,Charged Off,9/10/2021,623204,small business,C4,36,months,Not Verified,34000.00,0.05,341.04,0.14,10000.00,14.00,2103.00
598855,CA,INDIVIDUAL,6 years,,C,MORTGAGE,10/10/2021,9/11/2021,5/11/2021,Charged Off,6/11/2021,768612,small business,C1,36,months,Not Verified,60000.00,0.06,169.03,0.13,5000.00,18.00,1207.00
601769,TX,INDIVIDUAL,< 1 year,,C,MORTGAGE,10/10/2021,4/13/2021,11/12/2021,Charged Off,12/12/2021,772148,small business,C1,36,months,Not Verified,25200.00,0.07,289.93,0.12,8700.00,6.00,7144.00
503030,TX,INDIVIDUAL,3 years,Permapier Foundation Repair,C,MORTGAGE,4/10/2021,5/11/2021,12/10/2021,Charged Off,1/10/2022,647233,small business,C4,36,months,Not Verified,69582.00,0.10,477.46,0.14,14000.00,19.00,3869.00
481475,IL,INDIVIDUAL,3 years,Masa Management Group dba: Bella Bronze,C,MORTGAGE,2/10/2021,11/12/2021,6/12/2021,Charged Off,7/12/2021,612363,small business,C4,36,months,Not Verified,75000.00,0.22,596.82,0.14,17500.00,24.00,16868.00
478025,CA,INDIVIDUAL,5 years,,C,MORTGAGE,1/10/2021,5/16/2021,7/10/2021,Charged Off,8/10/2021,606736,small business,C5,36,months,Not Verified,207000.00,0.02,123.51,0.14,3600.00,13.00,646.00
459562,TX,INDIVIDUAL,< 1 year,Shiloh Treatment Center,C,MORTGAGE,11/9/2021,5/16/2021,6/10/2021,Charged Off,7/10/2021,572931,small business,C5,36,months,Not Verified,44000.00,0.22,480.29,0.14,14000.00,29.00,10905.00
573173,NJ,INDIVIDUAL,3 years,,D,MORTGAGE,9/10/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,737244,small business,D5,36,months,Not Verified,80000.00,0.10,105.95,0.16,3000.00,7.00,2706.00
359716,CA,INDIVIDUAL,10+ years,American Contract Mfg,D,MORTGAGE,11/8/2021,5/16/2021,4/10/2021,Charged Off,5/10/2021,367101,small business,D5,36,months,Not Verified,108000.00,0.12,517.20,0.15,15000.00,23.00,8327.00
452418,NH,INDIVIDUAL,10+ years,Milestone Farm,D,MORTGAGE,10/9/2021,5/11/2021,12/10/2021,Charged Off,1/10/2022,548492,small business,D5,36,months,Not Verified,54000.00,0.11,421.89,0.16,12000.00,14.00,5858.00
460101,CA,INDIVIDUAL,< 1 year,,D,MORTGAGE,11/9/2021,4/12/2021,12/11/2021,Charged Off,1/11/2022,573957,small business,D3,36,months,Not Verified,50000.00,0.05,522.23,0.15,15000.00,25.00,12252.00
451329,MI,INDIVIDUAL,1 year,,D,MORTGAGE,10/9/2021,2/12/2021,10/11/2021,Charged Off,11/11/2021,555955,small business,D1,36,months,Not Verified,60000.00,0.14,344.76,0.15,10000.00,44.00,8115.00
442354,MO,INDIVIDUAL,< 1 year,,D,MORTGAGE,9/9/2021,12/10/2021,12/10/2021,Charged Off,1/10/2022,537267,small business,D1,36,months,Not Verified,38652.00,0.13,206.86,0.15,6000.00,16.00,2892.00
448280,OK,INDIVIDUAL,2 years,HCG Medical,D,MORTGAGE,10/9/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,549803,small business,D5,36,months,Not Verified,72000.00,0.17,421.89,0.16,12000.00,23.00,10969.00
360198,NJ,INDIVIDUAL,1 year,Self-employed,E,MORTGAGE,11/8/2021,10/10/2021,5/10/2021,Charged Off,6/10/2021,367834,small business,E1,36,months,Not Verified,60000.00,0.21,346.32,0.15,10000.00,35.00,6518.00
366874,IL,INDIVIDUAL,3 years,MRK Express Inc,E,MORTGAGE,12/8/2021,10/9/2021,5/9/2021,Charged Off,6/9/2021,379763,small business,E1,36,months,Not Verified,63000.00,0.07,350.02,0.16,10000.00,15.00,2149.00
462318,OH,INDIVIDUAL,< 1 year,National Enterprise systems,E,MORTGAGE,12/9/2021,5/12/2021,12/11/2021,Charged Off,1/11/2022,578271,small business,E2,36,months,Not Verified,31200.00,0.18,168.64,0.17,4750.00,24.00,4317.00
460277,NJ,INDIVIDUAL,2 years,Barclay Card US,E,MORTGAGE,1/10/2021,12/12/2021,8/12/2021,Charged Off,9/12/2021,574361,small business,E1,36,months,Not Verified,150000.00,0.14,847.90,0.16,24000.00,9.00,18187.00
461525,FL,INDIVIDUAL,3 years,JWP INC,E,MORTGAGE,11/9/2021,7/10/2021,2/10/2021,Charged Off,3/10/2021,576861,small business,E5,36,months,Not Verified,64800.00,0.14,612.36,0.18,17000.00,20.00,1955.00
437568,OK,INDIVIDUAL,< 1 year,,F,MORTGAGE,1/10/2021,5/16/2021,10/11/2021,Charged Off,11/11/2021,525568,small business,F4,36,months,Not Verified,50000.00,0.17,73.45,0.19,2000.00,33.00,2176.00
490180,TX,INDIVIDUAL,1 year,PFSweb,G,MORTGAGE,3/10/2021,5/16/2021,10/10/2021,Charged Off,11/10/2021,625782,small business,G1,36,months,Not Verified,60000.00,0.08,931.09,0.20,25000.00,8.00,18924.00
665644,GA,INDIVIDUAL,10+ years,City of Covington,G,MORTGAGE,2/11/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,851048,small business,G5,36,months,Not Verified,62900.00,0.04,235.47,0.22,6200.00,59.00,3053.00
439583,PA,INDIVIDUAL,2 years,Professional Rehab Services,D,OTHER,9/9/2021,9/12/2021,5/12/2021,Charged Off,6/12/2021,531170,small business,D5,36,months,Not Verified,95000.00,0.12,421.89,0.16,12000.00,26.00,11106.00
712228,MA,INDIVIDUAL,3 years,bigfoot moving company,A,OWN,3/11/2021,11/12/2021,6/12/2021,Charged Off,7/12/2021,905288,small business,A3,36,months,Not Verified,60000.00,0.08,308.41,0.07,10000.00,21.00,4539.00
653378,MN,INDIVIDUAL,10+ years,VALLEY PLUMBING COMPANY,B,OWN,2/11/2021,5/16/2021,6/13/2021,Charged Off,7/13/2021,835567,small business,B5,36,months,Not Verified,49200.00,0.15,352.51,0.11,10750.00,38.00,9517.00
774758,NC,INDIVIDUAL,< 1 year,Lafayette Ford,C,OWN,6/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,976954,small business,C1,36,months,Not Verified,36000.00,0.23,79.17,0.13,2350.00,13.00,412.00
448439,NY,INDIVIDUAL,2 years,kyomatt entertainment inc.,D,OWN,10/9/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,550189,small business,D3,36,months,Not Verified,15000.00,0.23,60.93,0.15,1750.00,12.00,1340.00
708241,PA,INDIVIDUAL,5 years,"MJ Mortgage & Tax Services, Inc.",D,OWN,3/11/2021,2/12/2021,9/11/2021,Charged Off,10/11/2021,900714,small business,D1,36,months,Not Verified,150000.00,0.24,186.84,0.15,5425.00,30.00,1205.00
476557,MI,INDIVIDUAL,< 1 year,,E,OWN,1/10/2021,5/16/2021,12/10/2021,Charged Off,1/10/2022,603724,small business,E4,36,months,Not Verified,140000.00,0.02,896.19,0.17,25000.00,16.00,28864.00
458835,CT,INDIVIDUAL,< 1 year,,E,OWN,11/9/2021,4/16/2021,7/10/2021,Charged Off,8/10/2021,348413,small business,E4,36,months,Not Verified,77000.00,0.23,179.24,0.17,5000.00,16.00,1618.00
469010,TX,INDIVIDUAL,< 1 year,,F,OWN,12/9/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,591158,small business,F5,36,months,Not Verified,30288.24,0.03,184.49,0.19,5000.00,8.00,2944.00
795509,MO,INDIVIDUAL,1 year,Cross Eyed Cricket,A,RENT,7/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,1000250,small business,A5,36,months,Not Verified,25000.00,0.02,315.63,0.08,10000.00,10.00,2218.00
968114,CA,INDIVIDUAL,10+ years,Conifer Health Solutions,A,RENT,10/11/2021,5/16/2021,11/13/2021,Charged Off,12/13/2021,1189063,small business,A4,36,months,Not Verified,75000.00,0.24,212.00,0.08,6775.00,23.00,4822.00
847789,MN,INDIVIDUAL,3 years,Southern Illinois University,A,RENT,8/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,1059333,small business,A4,36,months,Not Verified,58576.00,0.15,261.26,0.07,8400.00,29.00,3462.00
1054607,AZ,INDIVIDUAL,4 years,Antimony Green Inc.,A,RENT,12/11/2021,8/13/2021,3/13/2021,Charged Off,4/13/2021,1286259,small business,A4,36,months,Not Verified,60000.00,0.08,224.51,0.08,7175.00,15.00,3616.00
876156,CA,INDIVIDUAL,4 years,Event Connects,A,RENT,9/11/2021,4/12/2021,3/12/2021,Charged Off,4/12/2021,1090749,small business,A4,36,months,Not Verified,75000.00,0.09,155.51,0.07,5000.00,16.00,956.00
489905,FL,INDIVIDUAL,4 years,T&R Custom Homes,A,RENT,3/10/2021,6/11/2021,2/11/2021,Charged Off,3/11/2021,625307,small business,A3,36,months,Not Verified,100000.00,0.01,123.76,0.07,4000.00,9.00,1372.00
805889,NC,INDIVIDUAL,2 years,Voicelink wireless,A,RENT,7/11/2021,12/12/2021,6/12/2021,Charged Off,7/12/2021,1012034,small business,A5,36,months,Not Verified,48000.00,0.16,157.82,0.08,5000.00,11.00,1861.00
605568,CA,INDIVIDUAL,1 year,,A,RENT,10/10/2021,5/13/2021,12/12/2021,Charged Off,1/12/2022,776869,small business,A4,36,months,Not Verified,60000.00,0.08,153.34,0.07,5000.00,13.00,3970.00
666355,MA,INDIVIDUAL,10+ years,,A,RENT,3/11/2021,4/16/2021,1/12/2021,Charged Off,2/12/2021,851944,small business,A2,36,months,Not Verified,32400.00,0.22,175.90,0.06,5800.00,15.00,1752.00
368578,WA,INDIVIDUAL,1 year,Laughing Buddha Brewing Co.,B,RENT,12/8/2021,4/16/2021,2/11/2021,Charged Off,3/11/2021,383274,small business,B3,36,months,Not Verified,70000.00,0.11,396.17,0.12,12000.00,18.00,9899.00
490252,GA,INDIVIDUAL,10+ years,,B,RENT,3/10/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,625922,small business,B4,36,months,Not Verified,36000.00,0.16,523.77,0.11,16000.00,21.00,12061.00
363389,AZ,INDIVIDUAL,4 years,Self,B,RENT,11/8/2021,5/16/2021,3/9/2021,Charged Off,4/9/2021,368042,small business,B5,36,months,Not Verified,76000.00,0.23,121.95,0.11,3700.00,25.00,488.00
575712,CA,INDIVIDUAL,5 years,,B,RENT,9/10/2021,10/15/2021,6/12/2021,Charged Off,7/12/2021,740467,small business,B3,36,months,Not Verified,96000.00,0.04,163.98,0.11,5000.00,9.00,3363.00
1011055,FL,INDIVIDUAL,< 1 year,,B,RENT,11/11/2021,7/12/2021,2/12/2021,Charged Off,3/12/2021,1237907,small business,B2,36,months,Not Verified,33600.00,0.20,32.58,0.11,1000.00,8.00,165.00
